0034000003341;010502100505400505
0034000004409;010502100505400505
0034000114702;010507100505050525
0034000148301;010503051530050505
0034000196173;010507109898989898
0034000214617;010507103030303030
0034000214624;010507103030303030
0034000229154;010507100505050525
0034000239290;010502100505400505
0034000271184;010502109898989898
0034000312177;010501251515050505
0034000400126;010501252005051005
0034000405688;010501252005051005
0034000432905;010507109898989898
0034000442652;010503051530050505
0034000442959;010502202515050505
0034000446001;010502100505400505
0034000480074;010502100505400505
0034000702459;010502202515050505
0034000937820;010507109898989898
0034000939619;010507109898989898
0034000939848;010502202515050505
0034035014299;031568051040050505
0034035021594;031568051040050505
0034035186958;031568051040050505
0034035186972;031568051040050505
0034035545014;031568051035100505
0034035576117;031568051035100505
0034878003221;030557999999999999
0034878143385;030557999999999999
0034878749181;030557999999999999
0034878907086;030557999999999999
0035051119777;031568051040406505
0035051120704;031568051040406505
0035051120711;031568051040406505
0035051120759;031568051040406505
0035051120766;031568051040406505
0035051120773;031568051040406505
0035051120780;031568051040406505
0035051120889;031568051050050505
0035051121039;031568051040406505
0035051121046;031568051535050505
0035051121244;031568051535050505
0035051121336;031568051040406505
0035051121367;031568051045251005
0035051121374;031568051045251005
0035051121381;031568051045251005
0035051121404;031568051045251005
0035051121411;031568051045251005
0035051121497;031568051040406505
0035051122401;031568051045251005
0035051122418;031568051045251005
0035051122425;031568051045251005
0035051122432;031568051045251005
0035051122555;031568052025350505
0035051502500;031568051045300505
0035051505068;031568051040406505
0035051505358;031568051040406505
0035051505396;031568051040406505
0035051507277;031568051045251005
0035051507284;031568051045251005
0035051507307;031568051045251005
0035051507314;031568051045251005
0035051507321;031568051040406505
0035051510444;031568051045300505
0035051510451;031568051045300505
0035051510604;031568051040406505
0035051511205;031568051040406505
0035051514022;031568051045251005
0035051514503;031568051045251005
0035051521549;031568051535050505
0035051521556;031568051535050505
0035051521563;031568051535050505
0035051521600;031568051535050505
0035051522058;031568051045251005
0035051522546;031568051040406505
0035051523444;031568051040406505
0035051523734;031568051040406505
0035051523840;031568051045300505
0035051523918;031568051045300505
0035051526476;031568051040406505
0035051526780;031568051045251005
0035051528166;031568051040406505
0035051528302;031568051040406505
0035051531081;031568051040406505
0035051531159;031568051040406505
0035051531180;031568051045251005
0035051531197;031568051045251005
0035051531203;031568051045251005
0035051531227;031568051045251005
0035051531234;031568051045251005
0035051542148;031568051040250505
0035051542193;031568051040406505
0035051542254;031568051040250505
0035051542261;031568051040250505
0035051542568;031568051045300505
0035051542575;031568051045300505
0035051542582;031568051045300505
0035051542629;031568051040406505
0035051542650;031568051045300505
0035051542667;031568051045300505
0035051542674;031568051045300505
0035051542681;031568051045300505
0035051543077;031568051045251005
0035051543381;031568051045251005
0035051543404;031568051045251005
0035051543428;031568051045251005
0035051543435;031568051045251005
0035051543442;031568051045251005
0035051546061;031568051040406505
0035051546078;031568051040406505
0035051546085;031568051040406505
0035051546108;031568051040406505
0035051546160;031568051040406505
0035051546559;031568051040406505
0035051546580;031568051040406505
0035051546689;031568051040406505
0035051546733;031568051040406505
0035051546740;031568051040406505
0035051546801;031568051040406505
0035051546825;031568051040406505
0035051546849;031568051040406505
0035051547037;031568051040406505
0035051547051;031568051040406505
0035051547150;031568051040406505
0035051547532;031568051045251005
0035051547549;031568051045251005
0035051547563;031568051045251005
0035051547570;031568051045251005
0035051559412;031568051045300505
0035051565215;031568051045251005
0035051565628;031568051045251005
0035051565659;031568051045251005
0035051565772;031568051045251005
0035051567400;031568051045251005
0035051569329;031568051045251005
0035051571049;031568051045251005
0035051579953;031568052026262626
0035051582953;031568051045251005
0035051585299;031568051040404005
0035051588443;031568051045300505
0035051588566;031568051045300505
0035051591665;031568051045300505
0035051591733;031568051045300505
0035051591740;031568051045300505
0035051591825;031568051040406505
0035051591856;031568051040406505
0035051593522;031568051045300505
0035051594512;031568051040406505
0035368003042;010508201031010101
